종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","8010","580","7.81","7330","8170","7250","14753448","116352726800","218256335820","27247982"
"028670","팬오션","KOSPI",,"6310","190","3.10","6050","6360","5980","9270817","57865832190","3373133620720","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","9560","-50","-0.52","9610","9690","9470","31010","295215260","92218446360","9646281"
"010820","퍼스텍","KOSPI",,"2555","65","2.61","2480","2700","2470","5195304","13528457890","122797030300","48061460"
"016800","퍼시스","KOSPI",,"29500","-250","-0.84","29400","29800","29250","1321","39004850","339250000000","11500000"
"263750","펄어비스","KOSDAQ","우량기업부","295000","-100","-0.03","293000","298200","288700","23362","6882727400","3891005750000","13189850"
"251970","펌텍코리아","KOSDAQ","우량기업부","17300","50","0.29","17000","17350","16900","25252","431610350","214520000000","12400000"
"001020","페이퍼코리아","KOSPI",,"2285","-10","-0.44","2295","2310","2250","25504","58224300","85693733480","37502728"
"327610","펨토바이오메드","KONEX","일반기업부","14900","250","1.71","15000","15350","14900","1376","20687600","82725470500","5552045"
"087010","펩트론","KOSDAQ","기술성장기업부","17050","1200","7.57","15550","17500","15500","1320204","22357343300","351687843650","20626853"
"090080","평화산업","KOSPI",,"1110","15","1.37","1095","1115","1090","85722","94395420","60941507490","54902259"
"043370","평화정공","KOSDAQ","우량기업부","11150","300","2.76","10850","11200","10600","155835","1702214900","234150000000","21000000"
"010770","평화홀딩스","KOSPI",,"3725","-55","-1.46","3765","3785","3715","27569","103076540","54479860850","14625466"
"119500","포메탈","KOSDAQ","중견기업부","4460","30","0.68","4425","4490","4390","95613","424838010","52838654720","11847232"
"016670","포비스티앤씨","KOSDAQ","관리종목(소속부없음)","973","0","0.00","0","0","0","0","0","84222290362","86559394"
"056730","포스링크","KOSDAQ","투자주의환기종목(소속부없음)","1550","0","0.00","0","0","0","0","0","109591063600","70703912"
"022100","포스코 ICT","KOSDAQ","우량기업부","7440","-50","-0.67","7370","7490","7310","786201","5823691490","1131138383760","152034729"
"058430","포스코강판","KOSPI",,"27700","-1950","-6.58","28600","29000","27500","349963","9845842200","166200000000","6000000"
"009520","포스코엠텍","KOSDAQ","우량기업부","8750","-220","-2.45","8810","9060","8740","2299492","20377910440","364373651250","41642703"
"047050","포스코인터내셔널","KOSPI",,"23500","50","0.21","23000","23950","22800","2792124","65612532000","2899316001500","123375149"
"003670","포스코케미칼","KOSPI",,"149500","1500","1.01","144000","150500","143000","330989","48780647000","11580751390000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","7170","0","0.00","7120","7190","7100","6194","44222150","59228580870","8260611"
"318020","포인트모바일","KOSDAQ","벤처기업부","49200","800","1.65","47200","50500","46000","209131","10296111050","316384831200","6430586"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","3270","35","1.08","3205","3310","3170","1340451","4366554140","186082413990","56905937"
"141020","포티스","KOSDAQ","투자주의환기종목(소속부없음)","108","0","0.00","0","0","0","0","0","18839533608","174440126"
"354230","폭스소프트","KONEX","일반기업부","19700","-100","-0.51","19700","19700","19700","2","39400","11820000000","600000"
"007630","폴루스바이오팜","KOSPI",,"1225","0","0.00","0","0","0","0","0","55134426375","45007695"
"290720","푸드나무","KOSDAQ","우량기업부","25950","-100","-0.38","25650","26200","25500","19317","501252600","176616582300","6806034"
"005670","푸드웰","KOSDAQ","우량기업부","7580","-20","-0.26","7500","7610","7470","149497","1126962360","75800000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","11050","400","3.76","10450","11400","10400","712626","7883845200","92393315300","8361386"
"007330","푸른저축은행","KOSDAQ","우량기업부","15750","-50","-0.32","15650","16300","15550","443951","7093315850","237554100000","15082800"
"017810","풀무원","KOSPI",,"17050","150","0.89","16950","17100","16750","44799","760315750","649955189950","38120539"
"093380","풍강","KOSDAQ","중견기업부","3920","-125","-3.09","4025","4030","3890","201789","794708865","38726906960","9879313"
"023900","풍국주정","KOSDAQ","중견기업부","20250","0","0.00","20000","20300","19900","30916","621997850","255150000000","12600000"
"103140","풍산","KOSPI",,"31900","-350","-1.09","31900","32050","31600","248610","7908718250","893974468200","28024278"
"005810","풍산홀딩스","KOSPI",,"22750","-200","-0.87","22850","22950","22700","31045","707032000","236816762000","10409528"
"195440","퓨전","KOSDAQ","투자주의환기종목(소속부없음)","2075","0","0.00","0","0","0","0","0","8582183400","4135992"
"214270","퓨쳐스트림네트웍스","KOSDAQ","벤처기업부","1480","155","11.70","1415","1620","1370","88523917","131840689695","161554503040","109158448"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","16850","-800","-4.53","17500","17500","16700","158221","2683927200","229934611350","13645971"
"035200","프럼파스트","KOSDAQ","벤처기업부","4850","15","0.31","4835","4900","4755","83420","403814325","47193361500","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","17200","650","3.93","16000","19250","15250","25508150","440457294300","737052938000","42851915"
"950210","프레스티지바이오파마","KOSPI",,"31600","-900","-2.77","31800","33650","31050","2044281","65656318300","1899038498000","60096155"
"203690","프로스테믹스","KOSDAQ","벤처기업부","3460","-65","-1.84","3480","3505","3440","223343","773201255","158319040080","45756948"
"303360","프로테옴텍","KONEX","일반기업부","12300","-250","-1.99","12450","12600","12200","8462","105529100","134240748600","10913882"
"053610","프로텍","KOSDAQ","우량기업부","28500","-150","-0.52","28200","28950","27850","52958","1495710650","313500000000","11000000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","16000","-350","-2.14","15950","16250","15900","109807","1759866450","179901536000","11243846"
"053160","프리엠스","KOSDAQ","중견기업부","16300","50","0.31","16000","16900","15950","57665","943447050","97800000000","6000000"
"075130","플랜티넷","KOSDAQ","벤처기업부","6040","-60","-0.98","6100","6100","5950","68966","414973710","54118400000","8960000"
"222670","플럼라인생명과학","KONEX","일반기업부","7380","-70","-0.94","7200","7400","7190","344","2525660","21158829000","2867050"
"237820","플레이디","KOSDAQ","중견기업부","8480","-30","-0.35","8420","8480","8390","17810","150234040","108774147200","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","8950","40","0.45","8780","8950","8780","32144","284936340","77896584550","8703529"
"300080","플리토","KOSDAQ","기술성장기업부","13100","-200","-1.50","13100","13400","13000","41225","543628100","68248524100","5209811"
"150440","피노텍","KONEX","일반기업부","2800","-70","-2.44","2900","2900","2705","6999","19239230","26783153600","9565412"
"032580","피델릭스","KOSDAQ","벤처기업부","1490","-40","-2.61","1480","1515","1470","449182","670597970","48987962230","32877827"
"051380","피씨디렉트","KOSDAQ","중견기업부","10500","-100","-0.94","10450","10600","10400","43734","458725750","80519628000","7668536"
"241820","피씨엘","KOSDAQ","기술성장기업부","36200","1350","3.87","37950","41500","36150","518126","19815936150","364856071400","10078897"
"237750","피앤씨테크","KOSDAQ","중견기업부","7090","90","1.29","6900","7250","6690","86620","611214290","46060894000","6496600"
"131390","피앤이솔루션","KOSDAQ","우량기업부","21300","-50","-0.23","20800","21400","20600","88403","1864521900","315642783000","14818910"
"024850","피에스엠씨","KOSDAQ","중견기업부","1730","-100","-5.46","1810","1865","1695","2943012","5288010645","69228584790","40016523"
"319660","피에스케이","KOSDAQ","중견기업부","37000","-450","-1.20","36600","37450","36200","118209","4332445100","546305740000","14765020"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","7980","40","0.50","7930","8000","7840","15107","120078850","172067912100","21562395"
"002230","피에스텍","KOSDAQ","우량기업부","5420","-70","-1.28","5460","5480","5350","63323","343884930","106607297060","19669243"
"242350","피엔아이컴퍼니","KONEX","일반기업부","702","-33","-4.49","735","843","702","1007","733839","3342587040","4761520"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","14450","650","4.71","13750","14900","13550","164313","2362569750","65256431200","4516016"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","22050","150","0.68","21500","22400","21500","58277","1282302950","165433300200","7502644"
"137400","피엔티","KOSDAQ","벤처기업부","23750","-100","-0.42","23300","24000","23300","133206","3151661950","535378936250","22542271"
"128660","피제이메탈","KOSDAQ","중견기업부","2600","-30","-1.14","2600","2650","2590","173220","453707935","64488759400","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","8520","40","0.47","8240","8740","8200","68087","577617470","127800000000","15000000"
"304840","피플바이오","KOSDAQ","기술성장기업부","44200","-250","-0.56","43950","44600","42450","133734","5809169250","249618174000","5647470"
"062970","피피아이","KOSDAQ","중견기업부","5730","170","3.06","5560","5740","5480","42789","242741290","53335900050","9308185"
"087600","픽셀플러스","KOSDAQ","관리종목(소속부없음)","7600","450","6.29","7010","7600","7000","116141","860807580","62065840800","8166558"
"057880","필로시스헬스케어","KOSDAQ","중견기업부","2440","40","1.67","2765","2815","2415","14648617","38114207190","192018708480","78696192"
"033180","필룩스","KOSPI",,"4085","25","0.62","4045","4190","4040","3234472","13263517145","381679687400","93434440"
"161580","필옵틱스","KOSDAQ","벤처기업부","13150","100","0.77","12650","13200","12650","92291","1202357150","268808920450","20441743"
"347770","핌스","KOSDAQ","중견기업부","16750","250","1.52","16250","16900","16250","51557","855889700","123419309750","7368317"
"163730","핑거","KOSDAQ","벤처기업부","22650","50","0.22","22300","23200","22300","177590","4031647400","209263667100","9239014"
"332710","하나금융14호스팩","KOSDAQ","SPAC(소속부없음)","2105","-5","-0.24","2105","2105","2085","96","201675","9283050000","4410000"
"341160","하나금융15호스팩","KOSDAQ","SPAC(소속부없음)","2095","-20","-0.95","2105","2105","2090","527","1101730","9867450000","4710000"
"343510","하나금융16호스팩","KOSDAQ","SPAC(소속부없음)","2090","0","0.00","2090","2090","2065","1031","2141540","8380900000","4010000"
"363260","하나금융17호스팩","KOSDAQ","SPAC(소속부없음)","2065","0","0.00","2060","2065","2060","620","1278325","14062650000","6810000"
"086790","하나금융지주","KOSPI",,"42550","1000","2.41","42500","42800","41600","1963532","82861157200","12775299738100","300242062"
"299030","하나기술","KOSDAQ","벤처기업부","124800","-3600","-2.80","125100","127600","122400","110404","13827985600","469588204800","3762726"
"067310","하나마이크론","KOSDAQ","중견기업부","10950","-100","-0.90","10700","11100","10650","334224","3638551800","348859324050","31859299"
"372290","하나머스트7호스팩","KOSDAQ","SPAC(소속부없음)","2055","5","0.24","2050","2055","2050","8235","16881760","8844720000","4304000"
"307160","하나머스트제6호스팩","KOSDAQ","SPAC(소속부없음)","2200","30","1.38","2170","2265","2170","48833","108804050","10098000000","4590000"
"166090","하나머티리얼즈","KOSDAQ","우량기업부","35700","500","1.42","34200","36200","34200","209954","7461031850","700707961800","19627674"
"293480","하나제약","KOSPI",,"24000","-100","-0.41","23900","24150","23750","19167","458505750","388800000000","16200000"
"039130","하나투어","KOSPI",,"70300","300","0.43","69300","70900","68400","154553","10839336000","979924705500","13939185"
"136480","하림","KOSDAQ","중견기업부","3015","35","1.17","2930","3030","2925","1343420","4019256700","320222251530","106209702"
"003380","하림지주","KOSDAQ","우량기업부","9040","90","1.01","8870","9060","8830","370173","3327644410","834770052800","92341820"
"172580","하이골드12호","KOSPI",,"2070","10","0.49","2055","2075","2040","17529","36141145","27002115000","13044500"
"153360","하이골드3호","KOSPI",,"1265","0","0.00","1255","1270","1255","24486","30812310","20429484350","16149790"
"149980","하이로닉","KOSDAQ","중견기업부","5810","20","0.35","5700","5900","5670","119976","698357980","81920970950","14099995"
"013030","하이록코리아","KOSDAQ","우량기업부","14900","0","0.00","14750","14950","14600","60973","902645450","202837156800","13613232"
"126700","하이비젼시스템","KOSDAQ","우량기업부","14600","-200","-1.35","14450","14750","14150","161784","2353225800","218154835200","14942112"
"106080","하이소닉","KOSDAQ","관리종목(소속부없음)","3330","0","0.00","0","0","0","0","0","48753617580","14640726"
"071090","하이스틸","KOSPI",,"28050","1700","6.45","25850","28650","25800","94156","2610074400","56098429200","1999944"
"340120","하이제5호스팩","KOSDAQ","SPAC(소속부없음)","2100","0","0.00","2095","2100","2080","730","1523350","10542000000","5020000"
"221840","하이즈항공","KOSDAQ","중견기업부","5250","40","0.77","5150","5250","5130","74933","389587070","92904876750","17696167"
"106190","하이텍팜","KOSDAQ","중견기업부","18000","-400","-2.17","18050","18200","17750","43117","772090650","127598076000","7088782"
"019490","하이트론","KOSPI",,"10500","-100","-0.94","10600","10900","10050","282405","2941842200","70505022000","6714764"
"000080","하이트진로","KOSPI",,"38200","0","0.00","37750","38400","37400","387436","14732315700","2679103940200","70133611"
"000087","하이트진로2우B","KOSPI",,"20250","100","0.50","20100","20300","19950","3461","69808950","22885294500","1130138"
"000140","하이트진로홀딩스","KOSPI",,"16050","-50","-0.31","16100","16150","15900","18460","294935100","372468578250","23206765"
"000145","하이트진로홀딩스우","KOSPI",,"14900","-50","-0.33","14900","14900","14850","336","4998900","7015069000","470810"
"066130","하츠","KOSDAQ","중견기업부","10200","200","2.00","9750","10350","9750","340083","3448659640","130560000000","12800000"
"368770","한국9호스팩","KOSDAQ","SPAC(소속부없음)","2050","0","0.00","2055","2055","2040","9037","18473300","9860500000","4810000"
"152550","한국ANKOR유전","KOSPI",,"1665","0","0.00","1670","1670","1660","43792","72857770","116583300000","70020000"
"004590","한국가구","KOSDAQ","중견기업부","6160","40","0.65","5980","6210","5980","186687","1144195480","92400000000","15000000"
"036460","한국가스공사","KOSPI",,"33100","150","0.46","32700","33100","32150","351576","11461970000","3055560300000","92313000"
"039340","한국경제TV","KOSDAQ","우량기업부","6580","-20","-0.30","6480","6600","6470","152521","997493240","151340000000","23000000"
"005430","한국공항","KOSPI",,"41300","50","0.12","40800","41950","40600","16855","701527400","130770461500","3166355"
"071050","한국금융지주","KOSPI",,"87500","0","0.00","86200","88100","86000","280960","24518385600","4876024300000","55725992"
"071055","한국금융지주우","KOSPI",,"63600","-500","-0.78","63600","64200","63000","19582","1245180100","372584763600","5858251"
"034950","한국기업평가","KOSDAQ","중견기업부","87500","-600","-0.68","88100","88400","87300","3182","278361100","397294975000","4540514"
"010040","한국내화","KOSPI",,"3880","-35","-0.89","3840","3935","3840","111356","434564375","88710892160","22863632"
"025540","한국단자","KOSPI",,"76100","-900","-1.17","75500","77000","74500","28193","2139861900","792581500000","10415000"
"222980","한국맥널티","KOSDAQ","벤처기업부","9530","-400","-4.03","9710","9790","9370","1563909","14886193830","100396596350","10534795"
"331660","한국미라클피플사","KONEX","일반기업부","18350","0","0.00","0","0","0","0","0","20185000000","1100000"
"318000","한국바이오젠","KOSDAQ","벤처기업부","8570","-30","-0.35","8440","8600","8430","37630","320835490","70075390250","8176825"
"256840","한국비엔씨","KOSDAQ","벤처기업부","7260","-30","-0.41","7210","7360","7170","607641","4417523840","374119677360","51531636"
"004090","한국석유","KOSPI",,"206000","15500","8.14","187500","206000","184500","34337","6763177000","134971200000","655200"
"025550","한국선재","KOSDAQ","우량기업부","3190","-20","-0.62","3160","3205","3150","143377","455887520","78225990260","24522254"
"002200","한국수출포장","KOSPI",,"22600","450","2.03","22300","22650","21950","9176","204812750","90400000000","4000000"
"002960","한국쉘석유","KOSPI",,"248000","-1500","-0.60","248000","248000","246500","2235","552647500","322400000000","1300000"
"023890","한국아트라스비엑스","KOSDAQ","우량기업부","58800","1800","3.16","56800","61100","56400","18372","1081362700","538020000000","9150000"
"017890","한국알콜","KOSDAQ","우량기업부","13000","-50","-0.38","12950","13050","12900","115106","1491817600","280874880000","21605760"
"000240","한국앤컴퍼니","KOSPI",,"18000","1000","5.88","16800","20500","16700","2411443","45199818450","1674363114000","93020173"
"080720","한국유니온제약","KOSDAQ","벤처기업부","13150","-50","-0.38","13000","13300","12700","35161","459332950","103934023200","7903728"
"123890","한국자산신탁","KOSPI",,"4000","-55","-1.36","4035","4055","4000","304394","1226029210","495911008000","123977752"
"015760","한국전력","KOSPI",,"24150","50","0.21","24000","24300","23850","3319444","79875782800","15503432459550","641964077"
"063570","한국전자금융","KOSDAQ","우량기업부","6900","190","2.83","6550","7040","6520","2281971","15725299600","235619323200","34147728"
"041460","한국전자인증","KOSDAQ","중견기업부","7130","-80","-1.11","7120","7240","7070","343050","2457625510","153004445370","21459249"
"006200","한국전자홀딩스","KOSPI",,"1635","5","0.31","1610","1655","1580","6089204","9819687645","76523127360","46803136"
"101680","한국정밀기계","KOSDAQ","관리종목(소속부없음)","1440","0","0.00","0","0","0","0","0","12101760000","8404000"
"039740","한국정보공학","KOSDAQ","중견기업부","3755","-25","-0.66","3900","3970","3710","201346","765667915","30109080735","8018397"
"053300","한국정보인증","KOSDAQ","중견기업부","6890","30","0.44","6760","6960","6760","204161","1406052350","214726850000","31165000"
"025770","한국정보통신","KOSDAQ","우량기업부","9460","-130","-1.36","9570","9580","9310","65190","614110180","354222803660","37444271"
"310870","한국제8호스팩","KOSDAQ","SPAC(소속부없음)","2090","-10","-0.48","2140","2140","2065","6010","12450915","7147800000","3420000"
"009540","한국조선해양","KOSPI",,"118000","-500","-0.42","117000","118000","115500","267068","31207209000","8351227688000","70773116"
"023350","한국종합기술","KOSPI",,"7070","170","2.46","6840","7140","6750","68205","476882520","77416500000","10950000"
"025890","한국주강","KOSPI",,"1775","-10","-0.56","1755","1795","1745","35499","62899400","20073934725","11309259"
"000970","한국주철관","KOSPI",,"9010","10","0.11","8900","9050","8880","129709","1165774920","205432505000","22800500"
"104700","한국철강","KOSPI",,"8770","70","0.80","8680","8770","8640","106906","932494910","403858500000","46050000"
"017960","한국카본","KOSPI",,"11650","50","0.43","11400","11650","11400","295610","3409708950","512142819050","43960757"
"023760","한국캐피탈","KOSDAQ","우량기업부","669","9","1.36","662","689","662","1995822","1347172137","211142806344","315609576"
"054040","한국컴퓨터","KOSDAQ","중견기업부","4435","270","6.48","4100","4590","4050","7922166","34564971495","71276171150","16071290"
"050540","한국코퍼레이션","KOSDAQ","투자주의환기종목(소속부없음)","282","0","0.00","0","0","0","0","0","14321537226","50785593"
"161890","한국콜마","KOSPI",,"56100","-400","-0.71","55900","56400","55400","167484","9363199500","1283634198000","22881180"
"024720","한국콜마홀딩스","KOSPI",,"27800","-300","-1.07","27900","28050","27650","35555","991215400","516432788200","18576719"
"021650","한국큐빅","KOSDAQ","중견기업부","4170","-90","-2.11","4190","4245","4135","166476","695381025","68181847710","16350563"
"161390","한국타이어앤테크놀로지","KOSPI",,"44600","50","0.11","43650","45850","43450","511299","22683479450","5524828077400","123875069"
"053590","한국테크놀로지","KOSDAQ","투자주의환기종목(소속부없음)","1250","55","4.60","1180","1260","1170","3037624","3750092050","140217496250","112173997"
"034830","한국토지신탁","KOSPI",,"2080","-10","-0.48","2070","2090","2050","630653","1303745850","525177598400","252489230"
"007280","한국특수형강","KOSPI",,"1875","15","0.81","1860","1875","1850","119010","221427030","99829642500","53242476"
"032300","한국파마","KOSDAQ","중견기업부","44600","-450","-1.00","44750","45500","44000","146907","6552683450","486438864600","10906701"
"168490","한국패러랠","KOSPI",,"1950","-15","-0.76","1960","1970","1950","90709","177039490","156039000000","80020000"
"037230","한국팩키지","KOSDAQ","중견기업부","4725","-125","-2.58","4800","4975","4715","222005","1071671370","118125000000","25000000"
"010100","한국프랜지","KOSPI",,"2960","5","0.17","2955","2980","2905","155906","460685435","90133243200","30450420"
"047810","한국항공우주","KOSPI",,"36950","1600","4.53","34950","37300","34350","1779502","64623789050","3601705203650","97475107"
"123690","한국화장품","KOSPI",,"12300","0","0.00","12400","12500","12200","120305","1483651850","197636400000","16068000"
"003350","한국화장품제조","KOSPI",,"36400","0","0.00","36050","36750","36000","22878","830904700","164964800000","4532000"
"030520","한글과컴퓨터","KOSDAQ","우량기업부","16800","-100","-0.59","16800","16900","16700","82574","1387223000","416273020800","24778156"
"052600","한네트","KOSDAQ","중견기업부","12200","100","0.83","11750","12950","11700","5634177","70679756600","141077140000","11563700"
"011500","한농화성","KOSPI",,"17400","300","1.75","16550","17550","16450","620302","10673799000","272084530800","15637042"
"002390","한독","KOSPI",,"27850","0","0.00","27600","27850","27500","14831","410603250","383314394050","13763533"
"256150","한독크린텍","KOSDAQ","벤처기업부","32500","800","2.52","31600","32900","31150","33615","1084007200","132957500000","4091000"
"014790","한라","KOSPI",,"5010","10","0.20","4985","5020","4950","79481","396194805","194763459420","38874942"
"092460","한라IMS","KOSDAQ","벤처기업부","7320","20","0.27","7270","7370","7130","27539","200910910","85973238960","11744978"
"060980","한라홀딩스","KOSPI",,"42000","1150","2.82","40400","42000","39750","63006","2580665600","439826940000","10472070"
"053690","한미글로벌","KOSPI",,"10050","0","0.00","9990","10050","9930","26999","269950780","110123377500","10957550"
"042700","한미반도체","KOSPI",,"25500","800","3.24","24150","26400","23900","2143712","54452079500","1313288275500","51501501"
"008930","한미사이언스","KOSPI",,"62200","1200","1.97","66800","67000","62000","660067","42812822000","4186346804200","67304611"
"128940","한미약품","KOSPI",,"336000","500","0.15","351500","353000","335000","136072","46915412000","4058302752000","12078282"
"047080","한빛소프트","KOSDAQ","중견기업부","6230","-300","-4.59","6370","6490","6220","1780339","11289010400","154378378280","24779836"
"009240","한샘","KOSPI",,"101000","-2000","-1.94","102000","102500","101000","54109","5490445000","2376926728000","23533928"
"020000","한섬","KOSPI",,"40100","250","0.63","39700","40400","38750","73041","2899459100","987663000000","24630000"
"003680","한성기업","KOSPI",,"8010","-130","-1.60","8140","8140","8000","21690","174472510","49738215150","6209515"
"105630","한세실업","KOSPI",,"21450","300","1.42","21000","21500","20700","262994","5572805050","858000000000","40000000"
"069640","한세엠케이","KOSPI",,"3670","-10","-0.27","3680","3685","3525","22514","81701790","47377211740","12909322"
"016450","한세예스24홀딩스","KOSPI",,"8160","-30","-0.37","8100","8230","7800","125210","1017943310","326400000000","40000000"
"010420","한솔PNS","KOSPI",,"2025","30","1.50","1995","2040","1995","246825","498617800","41498349300","20493012"
"009180","한솔로지스틱스","KOSPI",,"3540","-80","-2.21","3605","3665","3390","2171215","7727219670","97270084500","27477425"
"070590","한솔인티큐브","KOSDAQ","중견기업부","3485","-60","-1.69","3545","3570","3480","108088","379846310","48370130685","13879521"
"213500","한솔제지","KOSPI",,"14000","50","0.36","13900","14000","13700","164985","2292380100","333208064000","23800576"
"014680","한솔케미칼","KOSPI",,"226000","-500","-0.22","221500","228000","220000","37336","8378525500","2561754070000","11335195"
"004710","한솔테크닉스","KOSPI",,"10250","150","1.49","10000","10250","9970","323238","3279073610","329126249500","32109878"
"004150","한솔홀딩스","KOSPI",,"3705","-20","-0.54","3695","3720","3640","146418","538787395","155641777785","42008577"
"025750","한솔홈데코","KOSPI",,"1980","20","1.02","1935","2005","1925","1345528","2658552970","159518995020","80565149"
"226440","한송네오텍","KOSDAQ","벤처기업부","1585","55","3.59","1500","1595","1500","754550","1173487340","85281780900","53805540"
"042520","한스바이오메드","KOSDAQ","벤처기업부","13300","950","7.69","12250","13450","12100","524837","6789943650","134369647300","10102981"
"004960","한신공영","KOSPI",,"18900","0","0.00","18750","19200","18700","96843","1840540800","218686267800","11570702"
"011700","한신기계","KOSPI",,"1875","15","0.81","1840","1925","1840","529614","999892815","60836533125","32446151"
"078350","한양디지텍","KOSDAQ","중견기업부","5150","20","0.39","5070","5210","5010","47914","244097400","70615023250","13711655"
"045100","한양이엔지","KOSDAQ","우량기업부","17750","250","1.43","17100","17800","17000","256081","4489753700","319500000000","18000000"
"001750","한양증권","KOSPI",,"10500","-150","-1.41","10600","10600","10400","12794","134214650","133649607000","12728534"
"001755","한양증권우","KOSPI",,"15750","-50","-0.32","15800","15800","15500","1023","16016100","8268750000","525000"
"018880","한온시스템","KOSPI",,"17500","150","0.86","17200","17500","17050","955601","16490553500","9341500000000","533800000"
"009420","한올바이오파마","KOSPI",,"22950","-150","-0.65","22850","23400","22550","222364","5132369050","1198922642100","52240638"
"014130","한익스프레스","KOSPI",,"6090","0","0.00","6050","6120","6000","62863","382478460","73080000000","12000000"
"046110","한일네트웍스","KOSDAQ","중견기업부","5910","360","6.49","5520","5990","5490","802228","4671084860","70649481570","11954227"
"024740","한일단조","KOSDAQ","중견기업부","1980","-20","-1.00","2010","2030","1970","356441","706969200","59184829440","29891328"
"005860","한일사료","KOSDAQ","중견기업부","1990","0","0.00","1965","2040","1960","2719314","5436618135","78413333150","39403685"
"300720","한일시멘트","KOSPI",,"121500","-500","-0.41","120500","123500","119500","10146","1238301500","841527711000","6926154"
"123840","한일진공","KOSDAQ","중견기업부","1070","-20","-1.83","1075","1135","1070","1330341","1457541800","83787395390","78305977"
"002220","한일철강","KOSPI",,"2330","0","0.00","2335","2350","2300","18812","43775285","61505802200","26397340"
"006390","한일현대시멘트","KOSPI",,"38700","-150","-0.39","38450","39000","38150","20211","781406000","650983923000","16821290"
"003300","한일홀딩스","KOSPI",,"11150","50","0.45","11000","11250","10950","18685","207649600","321295947000","28815780"
"007770","한일화학","KOSDAQ","중견기업부","16000","1150","7.74","15100","16300","15050","934976","14715303450","56160000000","3510000"
"051600","한전KPS","KOSPI",,"28950","150","0.52","28400","28950","28300","255299","7328470250","1302750000000","45000000"
"052690","한전기술","KOSPI",,"21250","-50","-0.23","21000","21300","20650","139596","2943691150","812175000000","38220000"
"130660","한전산업","KOSPI",,"4795","35","0.74","4740","4835","4680","289812","1376714615","156317000000","32600000"
"107640","한중엔시에스","KONEX","일반기업부","6000","-400","-6.25","6000","6400","6000","2075","12456850","22770000000","3795000"
"002320","한진","KOSPI",,"43300","-850","-1.93","43800","44000","43300","81208","3535136700","647232292400","14947628"
"097230","한진중공업","KOSPI",,"6930","-20","-0.29","6920","7000","6880","55180","382530090","577090767330","83274281"
"003480","한진중공업홀딩스","KOSPI",,"3865","-25","-0.64","3880","3920","3840","37461","145292865","114132723380","29529812"
"180640","한진칼","KOSPI",,"58600","-1200","-2.01","59500","59900","58600","99398","5850063200","3882991524400","66262654"
"18064K","한진칼우","KOSPI",,"40350","-450","-1.10","40700","40750","40000","1083","43746200","21658508100","536766"
"005110","한창","KOSPI",,"1250","-5","-0.40","1245","1255","1220","389727","483783885","83487836250","66790269"
"079170","한창산업","KOSDAQ","중견기업부","7400","-180","-2.37","7520","7520","7310","95629","705721820","38480000000","5200000"
"009460","한창제지","KOSPI",,"2365","-5","-0.21","2340","2370","2325","661299","1553248095","141113604390","59667486"
"086960","한컴MDS","KOSDAQ","우량기업부","14900","-50","-0.33","14600","15250","14600","28091","419058050","131546259200","8828608"
"054920","한컴위드","KOSDAQ","중견기업부","8680","-110","-1.25","8700","8770","8660","96491","839462100","244924263080","28217081"
"002680","한탑","KOSDAQ","중견기업부","2025","115","6.02","1880","2060","1850","944566","1874170515","57246725700","28269988"
"066110","한프","KOSDAQ","투자주의환기종목(소속부없음)","480","0","0.00","0","0","0","0","0","25343808000","52799600"
"000880","한화","KOSPI",,"29750","100","0.34","29300","29750","29150","278887","8245742150","2230022366250","74958735"
"00088K","한화3우B","KOSPI",,"13900","-200","-1.42","14050","14050","13900","59947","836806100","312360800000","22472000"
"088350","한화생명","KOSPI",,"3085","0","0.00","3155","3245","3080","13374009","41954030355","2679415050000","868530000"
"000370","한화손해보험","KOSPI",,"4500","220","5.14","4360","4585","4320","4628587","20625418035","525325117500","116738915"
"009830","한화솔루션","KOSPI",,"44300","-1200","-2.64","44500","44900","44200","1481754","65908803600","8473637417100","191278497"
"009835","한화솔루션우","KOSPI",,"58100","-500","-0.85","57500","58900","57300","8143","471096300","65289119700","1123737"
"272210","한화시스템","KOSPI",,"20350","750","3.83","19200","20450","19100","2634119","52955317300","2243188416150","110230389"
"317320","한화에스비아이스팩","KOSDAQ","SPAC(소속부없음)","2860","-10","-0.35","2870","2885","2825","59483","169749945","12469600000","4360000"
"012450","한화에어로스페이스","KOSPI",,"41650","-200","-0.48","41000","42100","40450","529458","21941189300","2108739500000","50630000"
