종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"005420","코스모화학","KOSPI",,"12000","-200","-1.64","12000","12400","11850","504951","6102397200","313329900000","26110825"
"069110","코스온","KOSDAQ","관리종목(소속부없음)","4355","245","5.96","4110","4375","4060","183537","779553115","104261574300","23940660"
"071950","코아스","KOSPI",,"1190","5","0.42","1185","1195","1175","152914","181115305","36779579900","30907210"
"166480","코아스템","KOSDAQ","기술성장기업부","17150","-150","-0.87","17300","17350","17000","53253","924781200","269554096000","15717440"
"045970","코아시아","KOSDAQ","벤처기업부","12500","-50","-0.40","12650","12900","12450","332551","4199548400","328935950000","26314876"
"196450","코아시아옵틱스","KOSDAQ","관리종목(소속부없음)","411","0","0.00","0","0","0","0","0","84733046841","206163131"
"029960","코엔텍","KOSDAQ","우량기업부","8850","40","0.45","8820","8860","8790","126037","1112838240","442500000000","50000000"
"002020","코오롱","KOSPI",,"21950","-350","-1.57","22300","22400","21850","50307","1106653050","277150050700","12626426"
"003070","코오롱글로벌","KOSPI",,"20300","-150","-0.73","20450","20600","20050","43912","888217450","511771891400","25210438"
"003075","코오롱글로벌우","KOSPI",,"26000","-850","-3.17","26500","26500","25950","1056","27511600","8132878000","312803"
"144620","코오롱머티리얼","KOSPI",,"3195","-5","-0.16","3250","3255","3150","140713","446181885","219364338825","68658635"
"102940","코오롱생명과학","KOSDAQ","중견기업부","19050","50","0.26","19000","19200","18750","34595","654324550","217405381800","11412356"
"002025","코오롱우","KOSPI",,"13650","0","0.00","13550","13650","13500","9055","123139650","14692723500","1076390"
"120110","코오롱인더","KOSPI",,"57200","1600","2.88","55800","57500","55000","482119","27318484200","1543189648000","26978840"
"120115","코오롱인더우","KOSPI",,"26250","250","0.96","26100","26450","25900","13440","352303400","72656325000","2767860"
"950160","코오롱티슈진","KOSDAQ","투자주의환기종목(소속부없음)","8010","0","0.00","0","0","0","0","0","489551575500","61117550"
"138490","코오롱플라스틱","KOSPI",,"6150","500","8.85","6080","6680","6010","2792037","17542478500","233700000000","38000000"
"021240","코웨이","KOSPI",,"66800","-500","-0.74","67800","68300","66800","315713","21240523900","4929814549200","73799619"
"033290","코웰패션","KOSDAQ","우량기업부","6140","50","0.82","6110","6150","6070","667378","4077904920","543391436760","88500234"
"056360","코위버","KOSDAQ","우량기업부","9490","-20","-0.21","9470","9600","9430","43063","407718150","92971632000","9796800"
"282880","코윈테크","KOSDAQ","우량기업부","24000","-400","-1.64","24350","24400","23750","46473","1112355800","222035808000","9251492"
"121850","코이즈","KOSDAQ","벤처기업부","6260","-100","-1.57","6400","6610","6000","869026","5413164710","96476096420","15411517"
"015710","코콤","KOSDAQ","우량기업부","6960","0","0.00","7020","7030","6910","33756","235001740","122012280000","17530500"
"052330","코텍","KOSDAQ","우량기업부","10250","50","0.49","10200","10250","10100","63281","643029200","159639158000","15574552"
"322780","코퍼스코리아","KOSDAQ","중견기업부","2240","-40","-1.75","2320","2320","2220","332623","746954440","76844709760","34305674"
"126600","코프라","KOSDAQ","우량기업부","5670","300","5.59","5380","6270","5330","7777078","45362227760","119725644780","21115634"
"200130","콜마비앤에이치","KOSDAQ","우량기업부","53900","3200","6.31","50600","54900","50300","1437970","77244326500","1592397776200","29543558"
"031820","콤텍시스템","KOSPI",,"1510","0","0.00","1510","1515","1495","686908","1032350130","102455713660","67851466"
"192400","쿠쿠홀딩스","KOSPI",,"138000","1500","1.10","138000","140000","135000","7718","1056043000","981516306000","7112437"
"284740","쿠쿠홈시스","KOSPI",,"43900","2400","5.78","41900","44750","41700","294444","12766651350","984998787000","22437330"
"317690","퀀타매트릭스","KOSDAQ","기술성장기업부","16200","0","0.00","16700","16700","16050","51083","828999900","239642128800","14792724"
"060280","큐렉소","KOSDAQ","중견기업부","8010","-80","-0.99","8090","8130","7930","58952","472158730","267833710170","33437417"
"015590","큐로","KOSPI",,"629","5","0.80","630","631","615","2165807","1347701643","142916120302","227211638"
"040350","큐로컴","KOSDAQ","벤처기업부","1450","-5","-0.34","1455","1465","1435","259453","376486340","173226989050","119466889"
"051780","큐로홀딩스","KOSDAQ","중견기업부","575","5","0.88","576","578","570","102304","58821762","69345457125","120600795"
"115180","큐리언트","KOSDAQ","기술성장기업부","34350","-600","-1.72","35000","35000","33900","29581","1016319400","303777282150","8843589"
"043090","큐브앤컴퍼니","KOSDAQ","관리종목(소속부없음)","1955","140","7.71","1690","2045","1690","2278904","4359206615","63714061915","32590313"
"182360","큐브엔터","KOSDAQ","중견기업부","3780","-25","-0.66","3800","3870","3700","556699","2101774980","130481207640","34518838"
"066310","큐에스아이","KOSDAQ","벤처기업부","16550","-100","-0.60","16600","16700","16400","22283","367343700","137004706500","8278230"
"136660","큐엠씨","KONEX","일반기업부","4600","-50","-1.08","4630","4630","4600","760","3496060","43441480000","9443800"
"016600","큐캐피탈","KOSDAQ","중견기업부","640","4","0.63","660","671","637","7105944","4623036019","107457230720","167901923"
"264900","크라운제과","KOSPI",,"10050","0","0.00","10000","10050","9940","22625","225886030","125864692500","12523850"
"26490K","크라운제과우","KOSPI",,"10600","100","0.95","10500","10750","10400","49909","528476400","8199736000","773560"
"005740","크라운해태홀딩스","KOSPI",,"9950","-40","-0.40","9950","10150","9900","86110","861740730","147731102650","14847347"
"005745","크라운해태홀딩스우","KOSPI",,"14450","250","1.76","14200","15150","13950","91033","1322511800","8680490700","600726"
"215570","크로넥스","KONEX","일반기업부","3910","0","0.00","3910","3910","3560","638","2347095","12463125000","3187500"
"043590","크로바하이텍","KOSDAQ","투자주의환기종목(소속부없음)","1865","0","0.00","0","0","0","0","0","46187765670","24765558"
"114120","크루셜텍","KOSDAQ","관리종목(소속부없음)","1010","-40","-3.81","1050","1100","1000","491700","507106765","21170928150","20961315"
"110790","크리스에프앤씨","KOSDAQ","우량기업부","25350","-50","-0.20","25550","25850","24900","15572","392188000","296987418000","11715480"
"900250","크리스탈신소재","KOSDAQ","외국기업(소속부없음)","1810","40","2.26","1780","1825","1775","1735468","3130423930","122688772120","67783852"
"083790","크리스탈지노믹스","KOSDAQ","기술성장기업부","15600","-200","-1.27","15900","16000","15350","868717","13625336850","720146138400","46163214"
"045520","크린앤사이언스","KOSDAQ","우량기업부","29200","-800","-2.67","29550","29700","28900","171025","5000646300","189800000000","6500000"
"036170","클라우드에어","KOSDAQ","중견기업부","1495","-35","-2.29","1530","1540","1465","426380","636491840","70025275255","46839649"
"214150","클래시스","KOSDAQ","우량기업부","14200","-150","-1.05","14300","14300","14050","159459","2261356550","918979468800","64716864"
"352770","클리노믹스","KOSDAQ","기술성장기업부","12900","-100","-0.77","12900","13050","12850","77656","1002617700","171765318900","13315141"
"237880","클리오","KOSDAQ","우량기업부","19600","-250","-1.26","20150","20150","19450","74054","1456782150","337332052400","17210819"
"139670","키네마스터","KOSDAQ","중견기업부","60600","2300","3.95","60500","63300","57600","1144127","69319503400","820906204200","13546307"
"020120","키다리스튜디오","KOSPI",,"12850","-450","-3.38","13200","13250","12650","412309","5322620750","418753641200","32587832"
"311270","키움제5호스팩","KOSDAQ","SPAC(소속부없음)","2150","-10","-0.46","2160","2160","2150","943","2036865","7740000000","3600000"
"039490","키움증권","KOSPI",,"123000","-1500","-1.20","124000","124500","121000","95366","11655271000","3194498682000","25971534"
"012170","키위미디어그룹","KOSPI",,"1105","0","0.00","0","0","0","0","0","68534900070","62022534"
"054780","키이스트","KOSDAQ","중견기업부","16400","350","2.18","16350","16950","16100","1332454","22010893000","289176312800","17632702"
"219130","타이거일렉","KOSDAQ","중견기업부","11700","100","0.86","11600","11700","11150","48363","550840500","73877193000","6314290"
"180060","탑선","KONEX","일반기업부","11350","350","3.18","10800","11400","10800","4648","50735050","96550659100","8506666"
"065130","탑엔지니어링","KOSDAQ","우량기업부","9420","-20","-0.21","9440","9480","9260","95236","888138430","150496340940","15976257"
"014580","태경비케이","KOSPI",,"4355","-15","-0.34","4385","4390","4320","209339","912795925","120124400500","27583100"
"015890","태경산업","KOSPI",,"5790","-20","-0.34","5790","5840","5740","30492","176403320","169234462500","29228750"
"006890","태경케미컬","KOSPI",,"14200","700","5.19","13450","14700","13350","1002874","14307153500","164720000000","11600000"
"023160","태광","KOSDAQ","중견기업부","7990","190","2.44","7820","8090","7800","553522","4428055250","211735000000","26500000"
"003240","태광산업","KOSPI",,"925000","-14000","-1.49","939000","940000","919000","521","481826000","1029895000000","1113400"
"011280","태림포장","KOSPI",,"5000","45","0.91","5000","5010","4945","208436","1036882215","354029700000","70805940"
"053620","태양","KOSDAQ","우량기업부","10050","-100","-0.99","10100","10200","9950","20269","203271280","86430000000","8600000"
"004100","태양금속","KOSPI",,"1585","-10","-0.63","1580","1590","1520","1271343","1969244435","58169500000","36700000"
"004105","태양금속우","KOSPI",,"2955","-25","-0.84","2970","2970","2925","7690","22576845","9751500000","3300000"
"116100","태양기계","KONEX","일반기업부","678","-1","-0.15","678","678","678","10","6780","4230710508","6239986"
"009410","태영건설","KOSPI",,"12350","200","1.65","12150","12600","12150","212318","2638697850","480403860300","38899098"
"009415","태영건설우","KOSPI",,"12000","400","3.45","11600","12050","11550","26321","310720650","15625704000","1302142"
"044490","태웅","KOSDAQ","중견기업부","12700","-100","-0.78","12750","12800","12600","33781","427863850","254093738700","20007381"
"124560","태웅로직스","KOSDAQ","중견기업부","5170","-70","-1.34","5240","5270","5080","505196","2605635860","101005214640","19536792"
"001420","태원물산","KOSPI",,"4240","0","0.00","4240","4310","4180","5780","24456790","32224000000","7600000"
"007980","태평양물산","KOSPI",,"1940","15","0.78","1925","1940","1920","217280","419565555","93410198780","48149587"
"191420","테고사이언스","KOSDAQ","벤처기업부","26550","600","2.31","26000","26900","25450","34489","895725750","215289542700","8108834"
"073640","테라사이언스","KOSDAQ","중견기업부","1895","-15","-0.79","1930","1930","1855","106276","199665010","130549792345","68891711"
"182690","테라셈","KOSDAQ","관리종목(소속부없음)","2150","-90","-4.02","2190","2380","2055","905873","1993322315","45500768200","21163148"
"066700","테라젠이텍스","KOSDAQ","우량기업부","8970","170","1.93","8760","9040","8590","658516","5819581580","291026581950","32444435"
"095610","테스","KOSDAQ","우량기업부","32850","400","1.23","32500","33050","32300","506505","16576558800","649386224100","19768226"
"131970","테스나","KOSDAQ","우량기업부","49100","550","1.13","48550","49650","47550","222609","10899570100","724695230700","14759577"
"055490","테이팩스","KOSPI",,"43000","900","2.14","42600","43950","41800","162799","7000719050","202858950000","4717650"
"308700","테크엔","KONEX","일반기업부","1330","-225","-14.47","1335","1550","1325","2582","3470145","5320000000","4000000"
"089030","테크윙","KOSDAQ","우량기업부","20700","-250","-1.19","21000","21100","20600","120297","2504299600","401339217600","19388368"
"258050","테크트랜스","KONEX","일반기업부","1495","0","0.00","1310","1495","1310","101","132495","10757336785","7195543"
"054450","텔레칩스","KOSDAQ","우량기업부","17600","200","1.15","17650","18100","17200","1121494","19766108000","237704033600","13505911"
"091440","텔레필드","KOSDAQ","벤처기업부","3995","45","1.14","3950","4110","3915","356708","1437215830","36657620625","9175875"
"078000","텔코웨어","KOSPI",,"11400","-50","-0.44","11450","11450","11350","4847","55053300","110610848400","9702706"
"200230","텔콘RF제약","KOSDAQ","중견기업부","5300","160","3.11","5150","5330","5120","1039281","5461978240","463797763600","87509012"
"214420","토니모리","KOSPI",,"8200","-30","-0.36","8250","8280","8170","18785","154202230","144648000000","17640000"
"215480","토박스코리아","KOSDAQ","중견기업부","1485","55","3.85","1425","1565","1420","70888034","106915627255","68424186105","46076893"
"051360","토비스","KOSDAQ","우량기업부","7850","50","0.64","7780","7870","7630","158995","1234067630","131228905300","16717058"
"045340","토탈소프트","KOSDAQ","벤처기업부","17350","-350","-1.98","17300","18150","17050","128011","2243711900","148481994000","8558040"
"108230","톱텍","KOSDAQ","우량기업부","12400","100","0.81","12350","12500","12250","172940","2138173600","471488238000","38023245"
"079970","투비소프트","KOSDAQ","벤처기업부","2140","80","3.88","2070","2175","2035","267105","566412795","79422945640","37113526"
"199800","툴젠","KONEX","일반기업부","115400","2700","2.40","114700","115500","112000","8045","914027100","782455275000","6780375"
"105550","트루윈","KOSDAQ","벤처기업부","5110","-40","-0.78","5160","5200","5100","217820","1119932600","81493544160","15947856"
"026150","특수건설","KOSDAQ","중견기업부","7530","-10","-0.13","7540","7630","7490","155616","1173955440","117661716780","15625726"
"322180","티라유텍","KOSDAQ","벤처기업부","16650","-350","-2.06","17100","18100","16500","175735","3051350750","90471937500","5433750"
"117730","티로보틱스","KOSDAQ","벤처기업부","10050","-100","-0.99","10150","10200","9950","223989","2241851560","135777459750","13510195"
"033830","티비씨","KOSDAQ","중견기업부","1390","-30","-2.11","1410","1470","1370","6176829","8760252395","139000000000","100000000"
"057680","티사이언티픽","KOSDAQ","벤처기업부","3700","235","6.78","3475","3770","3435","1364965","4960046605","173738002900","46956217"
"064760","티씨케이","KOSDAQ","우량기업부","179500","100","0.06","183000","183000","176200","39560","7065046800","2095662500000","11675000"
"246710","티앤알바이오팹","KOSDAQ","기술성장기업부","26000","1000","4.00","24850","26650","24600","1180096","30329696950","219567790000","8444915"
"340570","티앤엘","KOSDAQ","중견기업부","38500","100","0.26","38300","39350","38250","16759","648233450","156464000000","4064000"
"277880","티에스아이","KOSDAQ","기술성장기업부","11350","-400","-3.40","11550","11650","11050","416771","4705137300","105181755250","9267115"
"131290","티에스이","KOSDAQ","우량기업부","55400","-100","-0.18","55800","57600","54500","93997","5286650500","612803166600","11061429"
"019180","티에이치엔","KOSPI",,"3120","-50","-1.58","3170","3240","3070","120501","375723460","56160000000","18000000"
"356860","티엘비","KOSDAQ","중견기업부","42700","0","0.00","43000","43200","42400","10585","450813050","209926650500","4916315"
"062860","티엘아이","KOSDAQ","벤처기업부","12700","250","2.01","12500","12700","12250","42978","535371050","125383544000","9872720"
"363280","티와이홀딩스","KOSPI",,"24400","-400","-1.61","24700","24900","24100","93267","2280021650","980187406000","40171615"
"36328K","티와이홀딩스우","KOSPI",,"21900","-300","-1.35","22200","22200","21600","9487","206348850","27491902200","1255338"
"321550","티움바이오","KOSDAQ","기술성장기업부","17000","250","1.49","17000","17000","16600","94354","1587316400","404326742000","23783926"
"091810","티웨이항공","KOSPI",,"2940","55","1.91","2980","2990","2865","1874805","5475259820","324371020260","110330279"
"004870","티웨이홀딩스","KOSPI",,"1485","10","0.68","1495","1495","1420","530758","771868190","113871071160","76680856"
"191600","티케이씨","KONEX","일반기업부","7200","0","0.00","0","0","0","0","0","20520000000","2850000"
"104480","티케이케미칼","KOSDAQ","우량기업부","3090","10","0.32","3100","3230","3045","3018697","9467231080","280866891060","90895434"
"309900","티티씨디펜스","KONEX","일반기업부","1950","0","0.00","0","0","0","0","0","19500000000","10000000"
"081150","티플랙스","KOSDAQ","중견기업부","4095","115","2.89","4015","4165","3960","4502457","18336270620","99379106190","24268402"
"130740","티피씨글로벌","KOSDAQ","중견기업부","4715","10","0.21","4705","4775","4585","112061","524017265","53169541485","11276679"
"217880","틸론","KONEX","일반기업부","7550","-450","-5.63","8000","8000","7200","8038","60882830","25898893350","3430317"
"084730","팅크웨어","KOSDAQ","우량기업부","16250","-150","-0.91","16450","16450","15600","78738","1258007350","169417332500","10425682"
"046210","파나진","KOSDAQ","관리종목(소속부없음)","4850","5","0.10","4800","5110","4800","55782","275516680","155862801000","32136660"
"034230","파라다이스","KOSDAQ","중견기업부","18250","-150","-0.82","18400","18500","17900","919285","16639398000","1659703764000","90942672"
"033540","파라텍","KOSDAQ","중견기업부","8200","-700","-7.87","8740","8750","8160","708387","5927614560","139266258000","16983690"
"043200","파루","KOSDAQ","벤처기업부","1500","5","0.33","1480","1505","1460","348867","517339415","58178170500","38785447"
"217950","파마리서치바이오","KONEX","일반기업부","12700","200","1.60","12850","12850","12200","1373","16890750","51427265700","4049391"
"214450","파마리서치프로덕트","KOSDAQ","우량기업부","62300","1100","1.80","61300","62300","60200","83743","5133974900","609859185600","9789072"
"208340","파멥신","KOSDAQ","기술성장기업부","19550","150","0.77","19250","19750","19200","99097","1933914150","278451216950","14243029"
"005690","파미셀","KOSPI",,"16400","550","3.47","16050","16550","15950","1104524","18024514750","983326780000","59958950"
"177830","파버나인","KOSDAQ","벤처기업부","5400","-20","-0.37","5410","5480","5350","105523","570009760","74606383800","13815997"
"037070","파세코","KOSDAQ","우량기업부","22800","1100","5.07","21700","23000","21700","298528","6673577800","319200000000","14000000"
"150900","파수","KOSDAQ","벤처기업부","7470","0","0.00","7480","7500","7100","20649","152277560","83313604710","11153093"
"037030","파워넷","KOSDAQ","중견기업부","5970","70","1.19","5900","5980","5850","157471","930888650","98509143180","16500694"
"047310","파워로직스","KOSDAQ","우량기업부","9060","-210","-2.27","9210","9220","9000","480254","4359394490","311854096920","34420982"
"266870","파워풀엑스","KONEX","일반기업부","1125","5","0.45","1270","1270","1025","8023","9087880","7209765000","6408680"
"170790","파이오링크","KOSDAQ","벤처기업부","13050","-50","-0.38","13100","13100","12900","21323","276151400","89475106500","6856330"
"049120","파인디앤씨","KOSDAQ","중견기업부","1600","20","1.27","1585","1610","1585","51754","82901005","42175910400","26359944"
"038950","파인디지털","KOSDAQ","벤처기업부","6700","-40","-0.59","6740","6760","6570","85024","564920330","68412125500","10210765"
"278990","파인이엠텍","KONEX","일반기업부","5500","-310","-5.34","5500","5500","5500","200","1100000","19933221000","3624222"
"106240","파인테크닉스","KOSDAQ","벤처기업부","4840","-130","-2.62","4990","5000","4810","539422","2641958005","216067449400","44642035"
"131760","파인텍","KOSDAQ","중견기업부","1455","-20","-1.36","1460","1470","1430","568477","822473240","62455991400","42925080"
"065690","파커스","KOSDAQ","중견기업부","2925","-50","-1.68","2975","2985","2910","23243","68320615","40843263825","13963509"
"140860","파크시스템스","KOSDAQ","기술성장기업부","131900","4100","3.21","127900","132800","127000","56515","7391166700","879938534500","6671255"
"091700","파트론","KOSDAQ","우량기업부","10950","-50","-0.45","11000","11050","10750","416341","4518116000","593012689500","54156410"
"038160","팍스넷","KOSDAQ","관리종목(소속부없음)","862","0","0.00","0","0","0","0","0","10551204112","12240376"
"202960","판도라티비","KONEX","일반기업부","926","120","14.89","926","926","926","129","119454","11033828932","11915582"
"032800","판타지오","KOSDAQ","중견기업부","757","0","0.00","750","761","738","413372","309885106","60076831124","79361732"
"318010","팜스빌","KOSDAQ","중견기업부","10350","100","0.98","10250","10350","10150","15660","160604850","82068648300","7929338"
"036580","팜스코","KOSPI",,"7760","-100","-1.27","7860","8180","7610","557154","4384977610","285008837680","36727943"
"027710","팜스토리","KOSDAQ","중견기업부","2360","245","11.58","2090","2575","2080","186488474","451192881425","262943176000","111416600"
"225590","패션플랫폼","KOSDAQ","중견기업부","1500","-5","-0.33","1505","1525","1490","93203","139834770","39955069500","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","817","-23","-2.74","831","845","814","809758","665649216","43073150138","52721114"
"068050","팬엔터테인먼트","KOSDAQ","중견기업부","7470","250","3.46","7110","7680","6950","5127442","37831609400","203542425540","27247982"
"028670","팬오션","KOSPI",,"6010","-120","-1.96","6200","6240","5980","5737472","34716279900","3212762767120","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","9630","30","0.31","9540","9730","9520","39368","378584820","92850351030","9641781"
"010820","퍼스텍","KOSPI",,"2500","50","2.04","2450","2585","2450","1449404","3637793100","120153650000","48061460"
"016800","퍼시스","KOSPI",,"29900","100","0.34","29950","29950","29750","638","19085350","343850000000","11500000"
"263750","펄어비스","KOSDAQ","우량기업부","299700","-9500","-3.07","309000","309000","299300","73475","22049775800","3952998045000","13189850"
"251970","펌텍코리아","KOSDAQ","우량기업부","17250","0","0.00","17250","17350","17000","18778","322976800","213900000000","12400000"
"001020","페이퍼코리아","KOSPI",,"2300","5","0.22","2280","2320","2275","34620","79220665","86256274400","37502728"
"327610","펨토바이오메드","KONEX","일반기업부","14700","-300","-2.00","15450","15450","14400","6622","98539400","81615061500","5552045"
"087010","펩트론","KOSDAQ","기술성장기업부","16250","1150","7.62","15150","17200","14900","1691776","27398865850","335186361250","20626853"
"090080","평화산업","KOSPI",,"1095","-5","-0.45","1090","1110","1090","123241","135029580","60117973605","54902259"
"043370","평화정공","KOSDAQ","우량기업부","10450","-250","-2.34","10700","10700","10400","83762","878401150","219450000000","21000000"
"010770","평화홀딩스","KOSPI",,"3770","15","0.40","3755","3850","3710","21351","79818605","55138006820","14625466"
"119500","포메탈","KOSDAQ","중견기업부","4415","50","1.15","4365","4470","4335","122087","537295930","52305529280","11847232"
"016670","포비스티앤씨","KOSDAQ","관리종목(소속부없음)","973","0","0.00","0","0","0","0","0","84222290362","86559394"
"056730","포스링크","KOSDAQ","투자주의환기종목(소속부없음)","1550","0","0.00","0","0","0","0","0","109591063600","70703912"
"022100","포스코 ICT","KOSDAQ","우량기업부","7390","-10","-0.14","7440","7460","7350","848432","6261133420","1123536647310","152034729"
"058430","포스코강판","KOSPI",,"29000","-550","-1.86","29500","29500","28450","141531","4073202350","174000000000","6000000"
"009520","포스코엠텍","KOSDAQ","우량기업부","9010","0","0.00","8870","9080","8730","3664973","32571612860","375200754030","41642703"
"047050","포스코인터내셔널","KOSPI",,"22000","-300","-1.35","22300","22300","21550","897682","19590106700","2714253278000","123375149"
"003670","포스코케미칼","KOSPI",,"147000","-6000","-3.92","150500","150500","144000","617608","90781796000","11387093340000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","7140","-120","-1.65","7300","7300","7100","25083","178998440","58980762540","8260611"
"318020","포인트모바일","KOSDAQ","벤처기업부","45300","-1500","-3.21","46500","46800","45300","91348","4169529550","291305545800","6430586"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","3080","-5","-0.16","3095","3100","3050","186843","574853930","175270285960","56905937"
"141020","포티스","KOSDAQ","투자주의환기종목(소속부없음)","108","0","0.00","0","0","0","0","0","18839533608","174440126"
"354230","폭스소프트","KONEX","일반기업부","19750","50","0.25","19750","19750","19750","2","39500","11850000000","600000"
"007630","폴루스바이오팜","KOSPI",,"1225","0","0.00","0","0","0","0","0","55134426375","45007695"
"290720","푸드나무","KOSDAQ","우량기업부","26400","200","0.76","26000","26850","26000","33739","894265800","179679297600","6806034"
"005670","푸드웰","KOSDAQ","우량기업부","7480","-180","-2.35","7650","7650","7460","328522","2469949990","74800000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","10700","150","1.42","10650","10700","10400","135116","1426154250","89466830200","8361386"
"007330","푸른저축은행","KOSDAQ","우량기업부","15500","-600","-3.73","16150","16200","15000","341096","5255111400","233783400000","15082800"
"017810","풀무원","KOSPI",,"16800","-100","-0.59","17000","17000","16750","28907","487098050","640425055200","38120539"
"093380","풍강","KOSDAQ","중견기업부","4020","-180","-4.29","4400","4590","4020","2273035","9802978190","39714838260","9879313"
"023900","풍국주정","KOSDAQ","중견기업부","20350","650","3.30","19750","20350","19650","71127","1415508800","256410000000","12600000"
"103140","풍산","KOSPI",,"32250","-500","-1.53","32550","32600","31700","393629","12605643400","903782965500","28024278"
"005810","풍산홀딩스","KOSPI",,"22850","-200","-0.87","23050","23050","22600","24693","560907800","237857714800","10409528"
"195440","퓨전","KOSDAQ","투자주의환기종목(소속부없음)","2075","0","0.00","0","0","0","0","0","8582183400","4135992"
"214270","퓨쳐스트림네트웍스","KOSDAQ","벤처기업부","1450","210","16.94","1260","1450","1215","26983713","36980491145","158279749600","109158448"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","17600","250","1.44","17400","17600","17150","49978","867506000","240169089600","13645971"
"035200","프럼파스트","KOSDAQ","벤처기업부","4855","25","0.52","4875","4875","4785","71174","343378710","47242014450","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","13450","1200","9.80","12550","13700","12300","5131108","66499560950","576358256750","42851915"
"950210","프레스티지바이오파마","KOSPI",,"31350","600","1.95","30800","31800","30650","896265","27999337400","1884014459250","60096155"
"203690","프로스테믹스","KOSDAQ","벤처기업부","3555","-5","-0.14","3565","3570","3490","114032","402118215","162665950140","45756948"
"303360","프로테옴텍","KONEX","일반기업부","12450","300","2.47","12100","12700","11850","29047","356319450","135877830900","10913882"
"053610","프로텍","KOSDAQ","우량기업부","28250","-300","-1.05","28550","28950","27900","50360","1421523400","310750000000","11000000"
"335810","프리시젼바이오","KOSDAQ","기술성장기업부","16200","-50","-0.31","16350","17050","15850","188018","3079646600","182150305200","11243846"
"053160","프리엠스","KOSDAQ","중견기업부","15800","200","1.28","15850","16350","15750","66406","1065753350","94800000000","6000000"
"075130","플랜티넷","KOSDAQ","벤처기업부","6060","50","0.83","6010","6160","5970","67357","408423380","54297600000","8960000"
"222670","플럼라인생명과학","KONEX","일반기업부","7460","-110","-1.45","7590","7590","7110","912","6544470","21388193000","2867050"
"237820","플레이디","KOSDAQ","중견기업부","8460","-90","-1.05","8600","8600","8450","16525","140282910","108517604400","12827140"
"023770","플레이위드","KOSDAQ","중견기업부","8740","-60","-0.68","8800","8810","8710","27215","238060570","76068843460","8703529"
"300080","플리토","KOSDAQ","기술성장기업부","13050","-150","-1.14","13400","13400","13000","57685","758589800","67988033550","5209811"
"150440","피노텍","KONEX","일반기업부","2960","160","5.71","2995","2995","2800","5003","14008915","28313619520","9565412"
"032580","피델릭스","KOSDAQ","벤처기업부","1535","45","3.02","1490","1540","1470","800267","1208337940","50467464445","32877827"
"051380","피씨디렉트","KOSDAQ","중견기업부","10600","350","3.41","10400","11400","10200","587967","6367699400","81286481600","7668536"
"241820","피씨엘","KOSDAQ","기술성장기업부","35000","250","0.72","35000","35300","34200","54175","1883355500","352761395000","10078897"
"237750","피앤씨테크","KOSDAQ","중견기업부","7090","40","0.57","7040","7190","6960","52483","370633760","46060894000","6496600"
"131390","피앤이솔루션","KOSDAQ","우량기업부","21300","-350","-1.62","21650","21700","21050","135735","2884455950","315642783000","14818910"
"024850","피에스엠씨","KOSDAQ","중견기업부","1680","180","12.00","1530","1730","1490","4155163","6778762860","67227758640","40016523"
"319660","피에스케이","KOSDAQ","중견기업부","36400","0","0.00","36500","36750","35800","120166","4375272300","537446728000","14765020"
"031980","피에스케이홀딩스","KOSDAQ","우량기업부","7900","10","0.13","7970","7970","7850","2799","22083750","170342920500","21562395"
"002230","피에스텍","KOSDAQ","우량기업부","5460","10","0.18","5450","5510","5320","78847","426293450","107394066780","19669243"
"242350","피엔아이컴퍼니","KONEX","일반기업부","740","61","8.98","777","777","740","131","101611","3523524800","4761520"
"239890","피엔에이치테크","KOSDAQ","기술성장기업부","13450","-550","-3.93","14050","14250","13450","85240","1168910150","60740415200","4516016"
"347740","피엔케이피부임상연구센타","KOSDAQ","중견기업부","21750","150","0.69","21400","21750","21400","52913","1141348750","163182507000","7502644"
"137400","피엔티","KOSDAQ","벤처기업부","23950","-550","-2.24","24200","24250","23650","261800","6258549300","539887390450","22542271"
"128660","피제이메탈","KOSDAQ","중견기업부","2655","95","3.71","2560","2700","2540","846494","2229628670","65852944695","24803369"
"006140","피제이전자","KOSDAQ","우량기업부","8520","-170","-1.96","8730","8730","8400","118920","1013102000","127800000000","15000000"
"304840","피플바이오","KOSDAQ","기술성장기업부","44000","2050","4.89","42100","44550","42000","245294","10653715550","248488680000","5647470"
"062970","피피아이","KOSDAQ","중견기업부","5420","-50","-0.91","5470","5500","5400","41216","224608320","50450362700","9308185"
"087600","픽셀플러스","KOSDAQ","관리종목(소속부없음)","6940","40","0.58","6950","6950","6760","10751","73882300","56675912520","8166558"
"057880","필로시스헬스케어","KOSDAQ","관리종목(소속부없음)","2500","185","7.99","2315","2535","2310","7545378","18553602875","196740480000","78696192"
"033180","필룩스","KOSPI",,"4020","20","0.50","4000","4065","3995","1774189","7134566995","375606448800","93434440"
